,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0,0.7418825626373291,0.6506683826446533,-0.12963008880615234,0.9991729855537415,0.7397754192352295,0.6374601721763611,-0.12485359609127045,0.9987088441848755,0.7387741804122925,0.6350661516189575,-0.12495841085910797,0.9985005855560303,0.738338053226471,0.631787896156311,-0.12500594556331635,0.9989744424819946,0.7409422397613525,0.6448595523834229,-0.1493864208459854,0.9991993308067322,0.7400758862495422,0.6469299793243408,-0.1494685262441635,0.9991928935050964,0.7392330765724182,0.64926677942276,-0.1495210826396942,0.9993058443069458,0.7167277336120605,0.6308237314224243,-0.08241187036037445,0.9993038177490234,0.7160975933074951,0.6607014536857605,-0.19335153698921204,0.9988352656364441,0.733108639717102,0.6570025682449341,-0.11039118468761444,0.9985837936401367,0.7337089776992798,0.6646493673324585,-0.14257828891277313,0.9984533786773682,0.6850408315658569,0.6550499200820923,-0.01575314998626709,0.9978912472724915,0.6948179602622986,0.7473903298377991,-0.22109036147594452,0.9986881613731384,0.7515591979026794,0.6741650104522705,0.01966390199959278,0.3537736237049103,0.7904096245765686,0.763356626033783,-0.2334582656621933,0.9675870537757874,0.7972934246063232,0.6252586841583252,-0.029106291010975838,0.5836931467056274,0.8105301260948181,0.6606897711753845,-0.18930844962596893,0.983629047870636,0.8079692125320435,0.5876932144165039,-0.038717180490493774,0.6108131408691406,0.8216646313667297,0.6214471459388733,-0.2275439351797104,0.9758660793304443,0.8045725226402283,0.5839979648590088,-0.05760549381375313,0.6138477325439453,0.8087916374206543,0.6146152019500732,-0.22396434843540192,0.9770836234092712,0.7932215332984924,0.6024678945541382,-0.03885743021965027,0.6213181018829346,0.8021455407142639,0.6310691833496094,-0.19130775332450867,0.9726037383079529,0.5993909239768982,0.8351179957389832,0.07697515189647675,0.9993379712104797,0.6002485156059265,0.9010632038116455,-0.0768546313047409,0.9995675683021545,0.7154969573020935,0.8433262705802917,0.12506012618541718,0.19822019338607788,0.7293288111686707,0.9368661642074585,-0.0933854877948761,0.9362037181854248,0.6483983397483826,0.9117075800895691,0.2296951711177826,0.22017760574817657,0.6110191345214844,0.9559001326560974,0.06871987879276276,0.8241552114486694,0.6343652009963989,0.9094319939613342,0.24187126755714417,0.23106586933135986,0.5905646681785583,0.9486375451087952,0.08853831142187119,0.8193808197975159,0.6436524987220764,0.9512239098548889,0.286777526140213,0.24503888189792633,0.6063838601112366,1.0063912868499756,0.1565050631761551,0.7379944920539856
1,0.7401900887489319,0.651361882686615,-0.1185489371418953,0.9991676211357117,0.7379148006439209,0.6383033394813538,-0.11242878437042236,0.9987179040908813,0.7367531061172485,0.636074960231781,-0.11252172291278839,0.9985076785087585,0.7359073162078857,0.6335806250572205,-0.11255960166454315,0.9989786148071289,0.7388785481452942,0.6449908018112183,-0.13721269369125366,0.9992090463638306,0.7380993366241455,0.647009015083313,-0.13729159533977509,0.9991985559463501,0.7374062538146973,0.6493101119995117,-0.1373387575149536,0.9993141293525696,0.7169967293739319,0.633031964302063,-0.06941422075033188,0.9992988705635071,0.7158658504486084,0.6606952548027039,-0.18146367371082306,0.9988327622413635,0.7324264645576477,0.6590039730072021,-0.0995713472366333,0.9985530376434326,0.7330189943313599,0.6657636761665344,-0.1320447474718094,0.9984091520309448,0.684236466884613,0.659031331539154,-0.0016763397725299,0.9978019595146179,0.6948741674423218,0.752461850643158,-0.2163495570421219,0.9986820220947266,0.7516411542892456,0.6781851053237915,0.028989870101213455,0.34671497344970703,0.7900094985961914,0.7649961113929749,-0.23342867195606232,0.9682657122612,0.799227237701416,0.6231310963630676,-0.02924482151865959,0.578181266784668,0.8108388781547546,0.6606879830360413,-0.18778541684150696,0.9831205010414124,0.8080054521560669,0.5879608988761902,-0.03880102187395096,0.6061680912971497,0.8221282362937927,0.6232330203056335,-0.22479106485843658,0.9749494791030884,0.8047546148300171,0.5849454998970032,-0.05761536955833435,0.6092814803123474,0.8103801012039185,0.615482747554779,-0.21966570615768433,0.9761634469032288,0.7954769730567932,0.6018429398536682,-0.039165522903203964,0.6167400479316711,0.8090341687202454,0.6320962905883789,-0.18899375200271606,0.9715455770492554,0.599423348903656,0.8361595869064331,0.08059382438659668,0.999301552772522,0.5999894738197327,0.90376877784729,-0.08053634315729141,0.9995269179344177,0.7146772742271423,0.8494631052017212,0.1263847053050995,0.1966301053762436,0.7298808097839355,0.9267631769180298,-0.10132808238267899,0.937178909778595,0.6395096182823181,0.9209218621253967,0.22969429194927216,0.22026650607585907,0.6093665361404419,0.9573202729225159,0.044304072856903076,0.8266027569770813,0.6257919669151306,0.9159629940986633,0.24139857292175293,0.2300839126110077,0.5895518064498901,0.948573887348175,0.06179903447628021,0.8189236521720886,0.625495970249176,0.9665601849555969,0.28492841124534607,0.24636507034301758,0.5931981205940247,1.0123735666275024,0.12754760682582855,0.7420909404754639
2,0.7391981482505798,0.6514416933059692,-0.11435636132955551,0.9991893768310547,0.7369440197944641,0.6384077072143555,-0.10751727968454361,0.9987656474113464,0.7358649373054504,0.6362485289573669,-0.1076168343424797,0.9985582232475281,0.7346994280815125,0.633727490901947,-0.10765653103590012,0.9990147352218628,0.7375389337539673,0.6449397206306458,-0.13224300742149353,0.9992397427558899,0.736729085445404,0.6469188332557678,-0.1323232352733612,0.9992249608039856,0.7360623478889465,0.6491785049438477,-0.13237516582012177,0.9993411898612976,0.7175278067588806,0.6338714361190796,-0.06393402814865112,0.9993204474449158,0.7154837846755981,0.6605144143104553,-0.17567108571529388,0.99886554479599,0.732225239276886,0.6596854329109192,-0.09549939632415771,0.9985888004302979,0.7325894236564636,0.6660323739051819,-0.12787243723869324,0.9984365701675415,0.6840361952781677,0.6620429754257202,0.0008277241722680628,0.9978058338165283,0.6949641108512878,0.7540158033370972,-0.21134591102600098,0.9987097382545471,0.7529787421226501,0.6810952425003052,0.030892398208379745,0.34422218799591064,0.7898778319358826,0.7658408880233765,-0.2316778302192688,0.9690207839012146,0.7999395728111267,0.6215003132820129,-0.029285810887813568,0.5761129856109619,0.8109890222549438,0.6606886982917786,-0.18677160143852234,0.9829455614089966,0.8079720735549927,0.587996780872345,-0.03888905793428421,0.6043993830680847,0.8220295906066895,0.6265600919723511,-0.22333616018295288,0.9745076298713684,0.8048011064529419,0.5849895477294922,-0.05760473757982254,0.6075249314308167,0.8109183311462402,0.616415798664093,-0.21827340126037598,0.9757068753242493,0.7959646582603455,0.5988067388534546,-0.03922327607870102,0.6150740385055542,0.8101739883422852,0.6323345899581909,-0.18786878883838654,0.9710228443145752,0.5994904637336731,0.8378328680992126,0.08073406666517258,0.9993041753768921,0.5998612642288208,0.9045802354812622,-0.08068619668483734,0.9995155334472656,0.7129241228103638,0.8502097725868225,0.1263388991355896,0.1968536525964737,0.7301657199859619,0.9235963821411133,-0.10069465637207031,0.936477541923523,0.6405596137046814,0.924835741519928,0.22653284668922424,0.22203926742076874,0.6093947291374207,0.9574007391929626,0.04994581639766693,0.8245052695274353,0.6268949508666992,0.9204139709472656,0.2372916340827942,0.23135541379451752,0.589501678943634,0.9484491348266602,0.06825097650289536,0.8156797289848328,0.6290621161460876,0.9723199605941772,0.2799505591392517,0.2502194344997406,0.5955083966255188,1.013256549835205,0.13556930422782898,0.7419387698173523
3,0.7385221719741821,0.6520929932594299,-0.11457184702157974,0.9991855025291443,0.7362188696861267,0.6392126083374023,-0.10793463885784149,0.9987781643867493,0.7351691722869873,0.6372715830802917,-0.10803399980068207,0.9985697269439697,0.7341355085372925,0.6353450417518616,-0.10807329416275024,0.9990242719650269,0.7367203235626221,0.6451259255409241,-0.13227440416812897,0.9992486834526062,0.7359389066696167,0.6470632553100586,-0.13235212862491608,0.9992272853851318,0.7351204752922058,0.6494680047035217,-0.1324019879102707,0.9993473887443542,0.7177252769470215,0.6357394456863403,-0.06551714986562729,0.9993202686309814,0.7151439189910889,0.6614913940429688,-0.17544694244861603,0.9988505244255066,0.7319772243499756,0.6614072322845459,-0.0959845706820488,0.9985727071762085,0.7322940826416016,0.6672423481941223,-0.12784813344478607,0.9984010457992554,0.6839818954467773,0.6640506386756897,-0.0018295852933079004,0.9977384805679321,0.6949743628501892,0.7572470903396606,-0.2097383290529251,0.9986962676048279,0.7562492489814758,0.6813682317733765,0.030113307759165764,0.34479716420173645,0.7896963953971863,0.7659239172935486,-0.23169595003128052,0.9699271321296692,0.8011596202850342,0.6211110949516296,-0.03910074010491371,0.5805090069770813,0.8110450506210327,0.6605896353721619,-0.19143138825893402,0.9828919768333435,0.8085756897926331,0.587857186794281,-0.0507575124502182,0.608918309211731,0.82181715965271,0.6270128488540649,-0.22814598679542542,0.9741981625556946,0.8058667778968811,0.5848831534385681,-0.06903532892465591,0.6122757792472839,0.8110648393630981,0.6169795989990234,-0.2232188582420349,0.9753929376602173,0.8012117743492126,0.5986031293869019,-0.04936658963561058,0.6192712783813477,0.8094549179077148,0.6321194767951965,-0.19261382520198822,0.9706506729125977,0.5994680523872375,0.838510274887085,0.08126036822795868,0.9992640018463135,0.5995804667472839,0.9062883257865906,-0.08122976869344711,0.9994730949401855,0.709450900554657,0.8499075174331665,0.126903235912323,0.19299358129501343,0.7301651239395142,0.9227153062820435,-0.10006819665431976,0.9361845850944519,0.6364743709564209,0.9246897101402283,0.23292700946331024,0.21907614171504974,0.6090978980064392,0.957481324672699,0.052290406078100204,0.8225712180137634,0.6141514778137207,0.9176596999168396,0.24410799145698547,0.22794868052005768,0.5891841053962708,0.948408305644989,0.07068747282028198,0.8122837543487549,0.6145153641700745,0.9647588729858398,0.28768038749694824,0.24873203039169312,0.5967674851417542,1.01492440700531,0.13862764835357666,0.7404901385307312
4,0.7386078238487244,0.6528078317642212,-0.10843008011579514,0.9991650581359863,0.7362228035926819,0.6396056413650513,-0.10165508836507797,0.9987751841545105,0.7351541519165039,0.6377803087234497,-0.10175110399723053,0.9985631108283997,0.7341563105583191,0.63618403673172,-0.10179096460342407,0.9990220069885254,0.7368422746658325,0.6451417803764343,-0.12582196295261383,0.999248206615448,0.7360827922821045,0.647060215473175,-0.1259014755487442,0.9992215037345886,0.7352588772773743,0.6494104862213135,-0.1259567141532898,0.999346137046814,0.7177489399909973,0.6377257108688354,-0.059899553656578064,0.9993113875389099,0.7154401540756226,0.662171483039856,-0.16876843571662903,0.998826801776886,0.7320457696914673,0.6626119613647461,-0.08994899690151215,0.9985390305519104,0.732524037361145,0.6678335666656494,-0.1214371994137764,0.9983503818511963,0.6843013167381287,0.666039228439331,0.0021619226317852736,0.9976524114608765,0.6960750818252563,0.7567793726921082,-0.20423191785812378,0.9986739158630371,0.7584518194198608,0.6822990775108337,0.03072240576148033,0.3488912284374237,0.789078950881958,0.7658358812332153,-0.22810867428779602,0.9707653522491455,0.8022985458374023,0.621100664138794,-0.03832497075200081,0.5871577262878418,0.8110937476158142,0.6604542136192322,-0.1893566995859146,0.9827846884727478,0.8109381794929504,0.5907354354858398,-0.050130926072597504,0.6146960854530334,0.821712851524353,0.6270923018455505,-0.22505983710289001,0.9737961292266846,0.8069109916687012,0.5851373672485352,-0.06739111989736557,0.618140459060669,0.8111429214477539,0.6171246767044067,-0.22072279453277588,0.9749900698661804,0.8033855557441711,0.5986699461936951,-0.04825644940137863,0.6242567300796509,0.8090344071388245,0.6317853927612305,-0.19049809873104095,0.9701915383338928,0.5996043682098389,0.8390602469444275,0.0816745012998581,0.999218761920929,0.6001670956611633,0.9071620106697083,-0.08165297657251358,0.9994282126426697,0.7071831226348877,0.8498721718788147,0.12777450680732727,0.1885303407907486,0.7303796410560608,0.9221597909927368,-0.10022252053022385,0.9362303614616394,0.628550112247467,0.9240943193435669,0.2355068325996399,0.21419526636600494,0.6091734170913696,0.9573895335197449,0.051714636385440826,0.8191429972648621,0.6000183820724487,0.9173582792282104,0.24698257446289062,0.22265639901161194,0.5893743634223938,0.9481264352798462,0.07014519721269608,0.8082619905471802,0.6029559373855591,0.9621856808662415,0.2933816611766815,0.24554218351840973,0.5979950428009033,1.018599510192871,0.14004001021385193,0.7371376752853394
5,0.7387229800224304,0.6531848907470703,-0.11018698662519455,0.9991363883018494,0.7362955808639526,0.6398956179618835,-0.10355570912361145,0.9987565875053406,0.7352293729782104,0.6382396221160889,-0.10365438461303711,0.9985367655754089,0.7342607378959656,0.6369525790214539,-0.10369744896888733,0.9990102648735046,0.7370983958244324,0.6453884840011597,-0.12777744233608246,0.999237060546875,0.7365983128547668,0.6472226977348328,-0.1278550773859024,0.9992027282714844,0.7355950474739075,0.64924156665802,-0.1279115378856659,0.9993341565132141,0.7184951305389404,0.6385766863822937,-0.0616271011531353,0.9992942214012146,0.716286838054657,0.66241055727005,-0.17078538239002228,0.9987716674804688,0.732517659664154,0.6632099747657776,-0.09156067669391632,0.9984884858131409,0.7333072423934937,0.6679842472076416,-0.12311854958534241,0.9982721209526062,0.6849568486213684,0.6660435199737549,0.000195349202840589,0.9976073503494263,0.6964778304100037,0.7566965818405151,-0.20493683218955994,0.9986294507980347,0.7599455118179321,0.6820665597915649,0.029966505244374275,0.35742422938346863,0.7883206009864807,0.7656773328781128,-0.2316063493490219,0.9714274406433105,0.8037473559379578,0.6186150312423706,-0.042682938277721405,0.5980930924415588,0.8111683130264282,0.6600995659828186,-0.20376747846603394,0.9828058481216431,0.8114376068115234,0.5905028581619263,-0.056072719395160675,0.6244741082191467,0.821711003780365,0.6270566582679749,-0.24129487574100494,0.973602831363678,0.8081502318382263,0.5851160287857056,-0.0722988173365593,0.627984881401062,0.8112764954566956,0.6168518662452698,-0.23792363703250885,0.9747928380966187,0.8047035932540894,0.5981709957122803,-0.05238436907529831,0.6330819725990295,0.8086952567100525,0.6302257776260376,-0.205667644739151,0.9699198603630066,0.599972128868103,0.8392775654792786,0.08185968548059464,0.9991616010665894,0.6004376411437988,0.9070392847061157,-0.0818389281630516,0.9993743300437927,0.7060170769691467,0.8509861826896667,0.12901456654071808,0.18468166887760162,0.7304815053939819,0.9201477766036987,-0.10053485631942749,0.9362837076187134,0.6256877183914185,0.9237326979637146,0.23957538604736328,0.2092825323343277,0.6091905832290649,0.9572823643684387,0.05098259449005127,0.8168084621429443,0.5977991819381714,0.9169822931289673,0.25150275230407715,0.21735426783561707,0.5894764065742493,0.9480492472648621,0.06937165558338165,0.8056328296661377,0.6014254093170166,0.9610191583633423,0.29979196190834045,0.24146835505962372,0.5983741879463196,1.019155740737915,0.1403636783361435,0.7341644763946533
6,0.7389273643493652,0.6524921655654907,-0.11879526823759079,0.9991379976272583,0.7363355159759521,0.6386966109275818,-0.11090441793203354,0.9987650513648987,0.7352575063705444,0.636981725692749,-0.111007921397686,0.9985461831092834,0.7343419790267944,0.6348918676376343,-0.111054927110672,0.9990196824073792,0.7371875047683716,0.6437304019927979,-0.13392166793346405,0.9992433190345764,0.7366669178009033,0.6453660130500793,-0.13399985432624817,0.9992076754570007,0.7356839179992676,0.6473034620285034,-0.13406096398830414,0.9993407726287842,0.7196595668792725,0.6371089816093445,-0.06599868088960648,0.9992977380752563,0.716249406337738,0.6613076329231262,-0.17256873846054077,0.9987567663192749,0.7334029078483582,0.6624997854232788,-0.09966305643320084,0.9984900951385498,0.7340344786643982,0.6673234105110168,-0.129750594496727,0.9982585906982422,0.6864917278289795,0.6658934950828552,-0.0101005295291543,0.997593879699707,0.6979541182518005,0.756099283695221,-0.20624354481697083,0.998620867729187,0.7611626386642456,0.6819575428962708,0.014114064164459705,0.3688478171825409,0.7889655232429504,0.7654348611831665,-0.23316770792007446,0.9722641110420227,0.8034839034080505,0.6180107593536377,-0.0564299151301384,0.6060661673545837,0.8115217089653015,0.6588095426559448,-0.20725572109222412,0.9828826189041138,0.8113833069801331,0.5898092985153198,-0.07056894153356552,0.6301707625389099,0.8217084407806396,0.6266419291496277,-0.24469232559204102,0.9734607338905334,0.8075733184814453,0.5821014642715454,-0.08490405976772308,0.6337750554084778,0.811268150806427,0.6159733533859253,-0.24179483950138092,0.9746598601341248,0.803902804851532,0.5948486924171448,-0.0652143582701683,0.6381082534790039,0.8084646463394165,0.6284006834030151,-0.2094840407371521,0.9697489738464355,0.6012089252471924,0.8391790390014648,0.08134070038795471,0.9991241097450256,0.6007035374641418,0.9069499373435974,-0.08132196962833405,0.9993420839309692,0.703168511390686,0.8533955216407776,0.12905855476856232,0.18088269233703613,0.7306636571884155,0.9204234480857849,-0.09656183421611786,0.9351849555969238,0.6266618967056274,0.9241345524787903,0.2421700358390808,0.20579767227172852,0.6093224287033081,0.9572956562042236,0.051171377301216125,0.8135438561439514,0.5978185534477234,0.9168159365653992,0.2544701397418976,0.21411454677581787,0.5899971127510071,0.9482805132865906,0.07030263543128967,0.8028356432914734,0.6046927571296692,0.9549369215965271,0.30272287130355835,0.23835863173007965,0.5986812114715576,1.0190962553024292,0.1405610889196396,0.7303166389465332
7,0.7402747273445129,0.6528720855712891,-0.1062343418598175,0.9991381764411926,0.7372691631317139,0.6393411159515381,-0.09876874834299088,0.998768150806427,0.7362167835235596,0.6377784013748169,-0.09886368364095688,0.9985483288764954,0.7353295087814331,0.6361151337623596,-0.09890428185462952,0.9990206360816956,0.7388402223587036,0.6448458433151245,-0.12116353213787079,0.9992468357086182,0.7383766770362854,0.6463595032691956,-0.12124550342559814,0.9992139935493469,0.7373028993606567,0.6490264534950256,-0.12130434811115265,0.9993463158607483,0.7202099561691284,0.6401240825653076,-0.054715096950531006,0.9993025064468384,0.7175955176353455,0.6631795763969421,-0.1565520465373993,0.9987579584121704,0.734764575958252,0.6630576252937317,-0.08728687465190887,0.9984865784645081,0.7354799509048462,0.6676490902900696,-0.11654122918844223,0.9982537627220154,0.6868792772293091,0.6675018072128296,0.001869102125056088,0.9976035356521606,0.6991977691650391,0.7556667923927307,-0.1876273900270462,0.9986371994018555,0.7621864676475525,0.6856719255447388,0.029504334554076195,0.37914103269577026,0.789461076259613,0.7658683061599731,-0.2082044631242752,0.972865879535675,0.8033173084259033,0.6181356310844421,-0.027001315727829933,0.6147641539573669,0.811618447303772,0.6583051085472107,-0.16115501523017883,0.9828612804412842,0.8113205432891846,0.5897672176361084,-0.037137869745492935,0.6363008618354797,0.8216210603713989,0.6264604330062866,-0.19201920926570892,0.9731677174568176,0.8072903156280518,0.5839278697967529,-0.04715844988822937,0.6398906707763672,0.8112680315971375,0.6158196330070496,-0.18844646215438843,0.9743622541427612,0.8035348653793335,0.5949920415878296,-0.03346388041973114,0.6429166197776794,0.8093520998954773,0.6282586455345154,-0.16210786998271942,0.9694043397903442,0.6016579866409302,0.8432457447052002,0.07961788773536682,0.999099850654602,0.6027651429176331,0.910101592540741,-0.07960668951272964,0.9993202090263367,0.7033790349960327,0.8654254078865051,0.12750259041786194,0.17910276353359222,0.7313278913497925,0.9215981364250183,-0.08961880207061768,0.9343134164810181,0.6212453842163086,0.9253246188163757,0.24160906672477722,0.20536157488822937,0.6103236079216003,0.9585526585578918,0.04850383102893829,0.8152978420257568,0.5984164476394653,0.917900800704956,0.25408247113227844,0.21314102411270142,0.5924407243728638,0.9498723745346069,0.06550033390522003,0.8051716089248657,0.5996790528297424,0.9538599252700806,0.3002924919128418,0.2386316955089569,0.5980834364891052,1.0190985202789307,0.13504643738269806,0.733758807182312
8,0.7408693432807922,0.6521267294883728,-0.05433642864227295,0.9990759491920471,0.7374516129493713,0.6386648416519165,-0.044786855578422546,0.9986904263496399,0.7364886403083801,0.637344241142273,-0.044866401702165604,0.998465359210968,0.7357511520385742,0.6360126733779907,-0.04489070549607277,0.9989681839942932,0.738838791847229,0.642521858215332,-0.07074940949678421,0.9992037415504456,0.7383559942245483,0.6435338854789734,-0.07080499082803726,0.9991773962974548,0.737308919429779,0.6453524827957153,-0.0708455890417099,0.9993127584457397,0.722002387046814,0.6394961476325989,0.0056730820797383785,0.9992645382881165,0.71857750415802,0.6603041291236877,-0.11114805191755295,0.99869304895401,0.7353456020355225,0.6625198721885681,-0.03298642113804817,0.9981961846351624,0.735890805721283,0.6660634875297546,-0.0668574720621109,0.9978832602500916,0.6880903840065002,0.6672260761260986,0.06805058568716049,0.9976183772087097,0.69911789894104,0.7473395466804504,-0.15122273564338684,0.9985888004302979,0.7632808685302734,0.6895158886909485,0.10289037227630615,0.37984946370124817,0.7894202470779419,0.7649487853050232,-0.16374342143535614,0.9722999334335327,0.8031700253486633,0.618639349937439,0.050582751631736755,0.615423321723938,0.8116276860237122,0.6580547094345093,-0.08278043568134308,0.9820616841316223,0.8111573457717896,0.5915700197219849,0.04546945542097092,0.6351474523544312,0.821443498134613,0.6264320611953735,-0.10646972060203552,0.9718400239944458,0.8071577548980713,0.5863494277000427,0.0383206270635128,0.6388037204742432,0.8112410306930542,0.6154131293296814,-0.09966064244508743,0.9729799032211304,0.803438127040863,0.5961235761642456,0.0452105887234211,0.6406739950180054,0.8095756769180298,0.6282153725624084,-0.08082468807697296,0.9676311612129211,0.603386402130127,0.8443468809127808,0.08127601444721222,0.9990860223770142,0.6033725738525391,0.9096966981887817,-0.0812733843922615,0.9992842674255371,0.7075872421264648,0.8778932094573975,0.12555623054504395,0.18010585010051727,0.732923150062561,0.9257088899612427,-0.09754130989313126,0.9350302219390869,0.6169309616088867,0.9283095598220825,0.2129095047712326,0.20644345879554749,0.6103224158287048,0.9610996842384338,0.00020739479805342853,0.8224188685417175,0.5962137579917908,0.9177480340003967,0.22191745042800903,0.21310660243034363,0.5924550890922546,0.9524298906326294,0.013699118979275227,0.8110670447349548,0.5975638628005981,0.9539378881454468,0.2678106427192688,0.2392091602087021,0.5890703201293945,1.0289570093154907,0.07689136266708374,0.7429786920547485
9,0.7408624887466431,0.650268018245697,-0.10414155572652817,0.9990054368972778,0.7370637059211731,0.6367893218994141,-0.09599290043115616,0.9985772967338562,0.7356806397438049,0.6344371438026428,-0.09607984125614166,0.9983202815055847,0.7350420355796814,0.6334699392318726,-0.09611544013023376,0.998883068561554,0.7376748919487,0.6402653455734253,-0.11826665699481964,0.999149739742279,0.7368592023849487,0.641494870185852,-0.11833877861499786,0.9991158246994019,0.7358573079109192,0.6435003280639648,-0.11840199679136276,0.999267578125,0.7218758463859558,0.6370036602020264,-0.04498890042304993,0.9991943836212158,0.7174273133277893,0.6596977710723877,-0.14180834591388702,0.9985642433166504,0.735401451587677,0.6611758470535278,-0.08252441138029099,0.9980554580688477,0.7358468770980835,0.6647933721542358,-0.11144910007715225,0.9977202415466309,0.6898090839385986,0.6670510768890381,0.018207810819149017,0.9975248575210571,0.6992666125297546,0.7474642992019653,-0.16841314733028412,0.9985461831092834,0.7627419233322144,0.6888550519943237,0.043557051569223404,0.38161590695381165,0.7890908718109131,0.7649446725845337,-0.19407975673675537,0.9723474383354187,0.8030962347984314,0.6188636422157288,-0.026695718988776207,0.6145076751708984,0.8118069171905518,0.6577380299568176,-0.15051127970218658,0.9814421534538269,0.8111770153045654,0.5916807055473328,-0.03957346826791763,0.6337741017341614,0.8217282891273499,0.6263522505760193,-0.17859259247779846,0.9708194732666016,0.8072194457054138,0.586570680141449,-0.04979870840907097,0.6375091075897217,0.8112508058547974,0.6153957843780518,-0.17792926728725433,0.9720097184181213,0.8031396269798279,0.596157968044281,-0.03372178226709366,0.6388790011405945,0.8096553683280945,0.6272804141044617,-0.15198613703250885,0.9665276408195496,0.606057345867157,0.8426989912986755,0.08130264282226562,0.9989192485809326,0.6042004227638245,0.9087182283401489,-0.08129198104143143,0.9991679787635803,0.7074371576309204,0.8735110759735107,0.12504546344280243,0.17464198172092438,0.7331851124763489,0.9260241389274597,-0.10096804052591324,0.9344063997268677,0.6203572154045105,0.9280050992965698,0.21718163788318634,0.2016402930021286,0.6107116937637329,0.9609919786453247,0.01796773262321949,0.8232699632644653,0.5986962914466858,0.9174928069114685,0.22780998051166534,0.2086194008588791,0.59255450963974,0.9523155093193054,0.03371139615774155,0.8114098310470581,0.6022768616676331,0.9628223776817322,0.2783694267272949,0.23374313116073608,0.5909648537635803,1.0272024869918823,0.09975482523441315,0.7428221702575684
